date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:13:40	5142/5142	---M-Z	-1	error ('Open%20error%20when%20decompressing%20(can%20not%20create%20temporary%20file%20/tmp0.z)')	text/html	etag:W/%2267f443c5-239b%22	https://prium.github.io/robots.txt		(from )
12:13:40	33347/33347	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-8243%22	https://prium.github.io/twbs-sparrow/v2.4.1/	prium.github.io/twbs-sparrow/v2.4.1/index.html	(from )
12:13:40	3568/3568	---M--	200	added ('OK')	image/png	etag:%2267f38978-df0%22	https://prium.github.io/twbs-sparrow/v2.4.1/assets/img/favicons/apple-touch-icon.png	prium.github.io/twbs-sparrow/v2.4.1/assets/img/favicons/apple-touch-icon.png	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:13:41	834/834	---M--	200	added ('OK')	image/png	etag:%2267f38978-342%22	https://prium.github.io/twbs-sparrow/v2.4.1/assets/img/favicons/favicon-32x32.png	prium.github.io/twbs-sparrow/v2.4.1/assets/img/favicons/favicon-32x32.png	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:13:42	600/600	---M--	200	added ('OK')	image/png	etag:%2267f38976-258%22	https://prium.github.io/twbs-sparrow/v2.4.1/assets/img/favicons/favicon-16x16.png	prium.github.io/twbs-sparrow/v2.4.1/assets/img/favicons/favicon-16x16.png	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:13:43	15086/15086	---M-Z	200	added ('OK')	image/vnd.microsoft.icon	etag:W/%2267f38978-3aee%22	https://prium.github.io/twbs-sparrow/v2.4.1/assets/img/favicons/favicon.ico	prium.github.io/twbs-sparrow/v2.4.1/assets/img/favicons/favicon.ico	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:13:44	403/403	---M-Z	200	added ('OK')	application/json	etag:W/%2267f38976-193%22	https://prium.github.io/twbs-sparrow/v2.4.1/assets/img/favicons/manifest.json	prium.github.io/twbs-sparrow/v2.4.1/assets/img/favicons/manifest.json	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:13:45	2894/2894	---M--	200	added ('OK')	image/png	etag:%2267f38977-b4e%22	https://prium.github.io/twbs-sparrow/v2.4.1/assets/img/favicons/mstile-150x150.png	prium.github.io/twbs-sparrow/v2.4.1/assets/img/favicons/mstile-150x150.png	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:13:46	18459/18459	---M-Z	200	added ('OK')	text/css	etag:W/%2267f38978-481b%22	https://prium.github.io/twbs-sparrow/v2.4.1/vendors/swiper/swiper-bundle.min.css	prium.github.io/twbs-sparrow/v2.4.1/vendors/swiper/swiper-bundle.min.css	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:13:47	41406/41406	---M-Z	200	added ('OK')	text/css	etag:W/%2267f38977-a1be%22	https://prium.github.io/twbs-sparrow/v2.4.1/vendors/loaders.css/loaders.min.css	prium.github.io/twbs-sparrow/v2.4.1/vendors/loaders.css/loaders.min.css	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:13:49	434740/434740	---M-Z	200	added ('OK')	text/css	etag:W/%2267f38977-6a234%22	https://prium.github.io/twbs-sparrow/v2.4.1/assets/css/theme.min.css	prium.github.io/twbs-sparrow/v2.4.1/assets/css/theme.min.css	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:13:49	0/0	---M--	200	added ('OK')	text/css	etag:%2267f38978-0%22	https://prium.github.io/twbs-sparrow/v2.4.1/assets/css/user.min.css	prium.github.io/twbs-sparrow/v2.4.1/assets/css/user.min.css	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:13:50	33347/33347	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-8243%22	https://prium.github.io/twbs-sparrow/v2.4.1/index.html	prium.github.io/twbs-sparrow/v2.4.1/index-2.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:13:51	1047/1047	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2267f38978-417%22	https://prium.github.io/twbs-sparrow/v2.4.1/assets/img/logo-sparrow-invert.svg	prium.github.io/twbs-sparrow/v2.4.1/assets/img/logo-sparrow-invert.svg	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:13:52	59783/59783	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-e987%22	https://prium.github.io/twbs-sparrow/v2.4.1/homes/default.html	prium.github.io/twbs-sparrow/v2.4.1/homes/default.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:13:53	34227/34227	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-85b3%22	https://prium.github.io/twbs-sparrow/v2.4.1/homes/bicycle.html	prium.github.io/twbs-sparrow/v2.4.1/homes/bicycle.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:13:54	23265/23265	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-5ae1%22	https://prium.github.io/twbs-sparrow/v2.4.1/homes/bigcartel.html	prium.github.io/twbs-sparrow/v2.4.1/homes/bigcartel.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:13:55	33664/33664	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-8380%22	https://prium.github.io/twbs-sparrow/v2.4.1/homes/cafe.html	prium.github.io/twbs-sparrow/v2.4.1/homes/cafe.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:13:56	35743/35743	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-8b9f%22	https://prium.github.io/twbs-sparrow/v2.4.1/homes/digital.html	prium.github.io/twbs-sparrow/v2.4.1/homes/digital.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:13:57	38210/38210	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-9542%22	https://prium.github.io/twbs-sparrow/v2.4.1/homes/ecommerce.html	prium.github.io/twbs-sparrow/v2.4.1/homes/ecommerce.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:13:58	28191/28191	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-6e1f%22	https://prium.github.io/twbs-sparrow/v2.4.1/homes/event.html	prium.github.io/twbs-sparrow/v2.4.1/homes/event.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:13:59	27320/27320	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-6ab8%22	https://prium.github.io/twbs-sparrow/v2.4.1/homes/interior.html	prium.github.io/twbs-sparrow/v2.4.1/homes/interior.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:00	30561/30561	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-7761%22	https://prium.github.io/twbs-sparrow/v2.4.1/homes/landing.html	prium.github.io/twbs-sparrow/v2.4.1/homes/landing.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:01	26419/26419	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-6733%22	https://prium.github.io/twbs-sparrow/v2.4.1/homes/promotion.html	prium.github.io/twbs-sparrow/v2.4.1/homes/promotion.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:02	28067/28067	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-6da3%22	https://prium.github.io/twbs-sparrow/v2.4.1/homes/software.html	prium.github.io/twbs-sparrow/v2.4.1/homes/software.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:03	40928/40928	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-9fe0%22	https://prium.github.io/twbs-sparrow/v2.4.1/homes/studio.html	prium.github.io/twbs-sparrow/v2.4.1/homes/studio.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:04	18453/18453	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-4815%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/404.html	prium.github.io/twbs-sparrow/v2.4.1/pages/404.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:05	22012/22012	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-55fc%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/about.html	prium.github.io/twbs-sparrow/v2.4.1/pages/about.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:06	30032/30032	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-7550%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/blog.html	prium.github.io/twbs-sparrow/v2.4.1/pages/blog.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:07	28021/28021	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-6d75%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/blog-single.html	prium.github.io/twbs-sparrow/v2.4.1/pages/blog-single.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:08	25902/25902	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-652e%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/cart.html	prium.github.io/twbs-sparrow/v2.4.1/pages/cart.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:09	29241/29241	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-7239%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/casestudy.html	prium.github.io/twbs-sparrow/v2.4.1/pages/casestudy.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:10	19028/19028	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-4a54%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/coming-soon.html	prium.github.io/twbs-sparrow/v2.4.1/pages/coming-soon.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:11	20147/20147	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-4eb3%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/contact.html	prium.github.io/twbs-sparrow/v2.4.1/pages/contact.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:12	52988/52988	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-cefc%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/one-page.html	prium.github.io/twbs-sparrow/v2.4.1/pages/one-page.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:13	24033/24033	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-5de1%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/portfolio.html	prium.github.io/twbs-sparrow/v2.4.1/pages/portfolio.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:14	20443/20443	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-4fdb%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/profile.html	prium.github.io/twbs-sparrow/v2.4.1/pages/profile.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:15	59386/59386	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-e7fa%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/rtl.html	prium.github.io/twbs-sparrow/v2.4.1/pages/rtl.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:16	20607/20607	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-507f%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/services.html	prium.github.io/twbs-sparrow/v2.4.1/pages/services.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:17	26474/26474	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-676a%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/shop.html	prium.github.io/twbs-sparrow/v2.4.1/pages/shop.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:18	19100/19100	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-4a9c%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/signin.html	prium.github.io/twbs-sparrow/v2.4.1/pages/signin.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:19	18980/18980	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-4a24%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/signup.html	prium.github.io/twbs-sparrow/v2.4.1/pages/signup.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:20	25419/25419	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-634b%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/product-single.html	prium.github.io/twbs-sparrow/v2.4.1/pages/product-single.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:21	18441/18441	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-4809%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/split-static.html	prium.github.io/twbs-sparrow/v2.4.1/pages/split-static.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:22	18523/18523	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-485b%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/split-youtube.html	prium.github.io/twbs-sparrow/v2.4.1/pages/split-youtube.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:23	17125/17125	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-42e5%22	https://prium.github.io/twbs-sparrow/v2.4.1/pages/starter.html	prium.github.io/twbs-sparrow/v2.4.1/pages/starter.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:24	25597/25597	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-63fd%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/accordion.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/accordion.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:25	23603/23603	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-5c33%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/anchor.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/anchor.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:26	35356/35356	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-8a1c%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/backgrounds.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/backgrounds.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:27	34621/34621	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-873d%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/borders.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/borders.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:28	33485/33485	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-82cd%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/carousel.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/carousel.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:29	42158/42158	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-a4ae%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/colors.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/colors.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:30	28100/28100	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-6dc4%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/cookie-notice.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/cookie-notice.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:31	23408/23408	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-5b70%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/countdown.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/countdown.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:32	23550/23550	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-5bfe%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/countup.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/countup.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:33	42186/42186	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-a4ca%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/fancynav.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/fancynav.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:34	25314/25314	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-62e2%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/filter.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/filter.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:35	27333/27333	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-6ac5%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/googlemap.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/googlemap.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:36	583758/583758	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-8e84e%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/icons.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/icons.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:37	24663/24663	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-6057%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/inline-player.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/inline-player.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:38	31027/31027	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-7933%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/lightbox.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/lightbox.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:39	24456/24456	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-5f88%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/masonry.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/masonry.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:40	24855/24855	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-6117%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/parallax.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/parallax.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:41	24502/24502	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-5fb6%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/progressbar.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/progressbar.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:42	24972/24972	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-618c%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/spacing.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/spacing.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:43	24021/24021	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-5dd5%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/typed-text.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/typed-text.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:44	41642/41642	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-a2aa%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/typography.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/typography.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:45	27286/27286	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-6a96%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/zanimation.html	prium.github.io/twbs-sparrow/v2.4.1/components/sparrow/zanimation.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:46	25331/25331	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-62f3%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/badges.html	prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/badges.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:47	26705/26705	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-6851%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/buttons.html	prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/buttons.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:48	26602/26602	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-67ea%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/cards.html	prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/cards.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:49	30091/30091	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-758b%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/forms.html	prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/forms.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:50	29090/29090	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-71a2%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/modals.html	prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/modals.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:51	28244/28244	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-6e54%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/navbar.html	prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/navbar.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:52	31693/31693	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-7bcd%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/scrollspy.html	prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/scrollspy.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:53	27706/27706	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-6c3a%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/sizing.html	prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/sizing.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:54	30903/30903	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-78b7%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/tables.html	prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/tables.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:55	32424/32424	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-7ea8%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/tabs.html	prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/tabs.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:56	25685/25685	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-6455%22	https://prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/tooltips.html	prium.github.io/twbs-sparrow/v2.4.1/components/bootstrap/tooltips.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:57	21686/21686	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-54b6%22	https://prium.github.io/twbs-sparrow/v2.4.1/documentation/getting-started.html	prium.github.io/twbs-sparrow/v2.4.1/documentation/getting-started.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:58	19770/19770	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-4d3a%22	https://prium.github.io/twbs-sparrow/v2.4.1/documentation/file-structure.html	prium.github.io/twbs-sparrow/v2.4.1/documentation/file-structure.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:14:59	21900/21900	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38976-558c%22	https://prium.github.io/twbs-sparrow/v2.4.1/documentation/customization.html	prium.github.io/twbs-sparrow/v2.4.1/documentation/customization.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:15:00	22807/22807	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-5917%22	https://prium.github.io/twbs-sparrow/v2.4.1/documentation/gulp.html	prium.github.io/twbs-sparrow/v2.4.1/documentation/gulp.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:15:01	19355/19355	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-4b9b%22	https://prium.github.io/twbs-sparrow/v2.4.1/documentation/rtl.html	prium.github.io/twbs-sparrow/v2.4.1/documentation/rtl.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:15:02	26980/26980	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38977-6964%22	https://prium.github.io/twbs-sparrow/v2.4.1/documentation/plugins.html	prium.github.io/twbs-sparrow/v2.4.1/documentation/plugins.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:15:03	34603/34603	---M-Z	200	added ('OK')	text/html	etag:W/%2267f38978-872b%22	https://prium.github.io/twbs-sparrow/v2.4.1/documentation/changelog.html	prium.github.io/twbs-sparrow/v2.4.1/documentation/changelog.html	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:15:05	186149/186149	---M--	200	added ('OK')	image/jpeg	etag:%2267f38978-2d725%22	https://prium.github.io/twbs-sparrow/v2.4.1/assets/img/showcase/macbook-1.jpg	prium.github.io/twbs-sparrow/v2.4.1/assets/img/showcase/macbook-1.jpg	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:15:06	105299/105299	---M--	200	added ('OK')	image/jpeg	etag:%2267f38977-19b53%22	https://prium.github.io/twbs-sparrow/v2.4.1/assets/img/showcase/ipad--l-1.jpg	prium.github.io/twbs-sparrow/v2.4.1/assets/img/showcase/ipad--l-1.jpg	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:15:06	64768/64768	---M--	200	added ('OK')	image/jpeg	etag:%2267f38976-fd00%22	https://prium.github.io/twbs-sparrow/v2.4.1/assets/img/showcase/iphone-1.jpg	prium.github.io/twbs-sparrow/v2.4.1/assets/img/showcase/iphone-1.jpg	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:15:07	67271/67271	---M--	200	added ('OK')	image/jpeg	etag:%2267f38977-106c7%22	https://prium.github.io/twbs-sparrow/v2.4.1/assets/img/showcase/ipad--l-2.jpg	prium.github.io/twbs-sparrow/v2.4.1/assets/img/showcase/ipad--l-2.jpg	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:15:08	71306/71306	---M--	200	added ('OK')	image/jpeg	etag:%2267f38977-1168a%22	https://prium.github.io/twbs-sparrow/v2.4.1/assets/img/showcase/iphone-2.jpg	prium.github.io/twbs-sparrow/v2.4.1/assets/img/showcase/iphone-2.jpg	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:15:10	115040/115040	---M--	200	added ('OK')	image/jpeg	etag:%2267f38978-1c160%22	https://prium.github.io/twbs-sparrow/v2.4.1/assets/img/showcase/macbook-2.jpg	prium.github.io/twbs-sparrow/v2.4.1/assets/img/showcase/macbook-2.jpg	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
12:15:10	61465/61465	---M--	200	added ('OK')	image/jpeg	etag:%2267f38976-f019%22	https://prium.github.io/twbs-sparrow/v2.4.1/assets/img/showcase/ipad--l-3.jpg	prium.github.io/twbs-sparrow/v2.4.1/assets/img/showcase/ipad--l-3.jpg	(from https://prium.github.io/twbs-sparrow/v2.4.1/)
